origin,cwe,location,id,msg,verbose,severity,label
StackOverflow_c,398,"{'file': 'post-22297863.c', 'line': '10', 'info': None}",variableScope,The scope of the variable &#039;f&#039; can be reduced.,"The scope of the variable &#039;f&#039; can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for &#039;i&#039; can be reduced:
void f(int x)
{
    int i = 0;
    if (x) {
        // it&#039;s safe to move &#039;int i = 0;&#039; here
        for (int n = 0; n &lt; 10; ++n) {
            // it is possible but not safe to move &#039;int i = 0;&#039; here
            do_something(&amp;i);
        }
    }
}
When you see this message it is always safe to reduce the variable scope 1 level.",style,0
StackOverflow_c,398,"{'file': 'post-20324420.c', 'line': '5', 'info': None}",variableScope,The scope of the variable &#039;b&#039; can be reduced.,"The scope of the variable &#039;b&#039; can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for &#039;i&#039; can be reduced:
void f(int x)
{
    int i = 0;
    if (x) {
        // it&#039;s safe to move &#039;int i = 0;&#039; here
        for (int n = 0; n &lt; 10; ++n) {
            // it is possible but not safe to move &#039;int i = 0;&#039; here
            do_something(&amp;i);
        }
    }
}
When you see this message it is always safe to reduce the variable scope 1 level.",style,0
StackOverflow_c,398,"{'file': 'post-34470137-2.c', 'line': '3', 'info': None}",variableScope,The scope of the variable &#039;msg&#039; can be reduced.,"The scope of the variable &#039;msg&#039; can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for &#039;i&#039; can be reduced:
void f(int x)
{
    int i = 0;
    if (x) {
        // it&#039;s safe to move &#039;int i = 0;&#039; here
        for (int n = 0; n &lt; 10; ++n) {
            // it is possible but not safe to move &#039;int i = 0;&#039; here
            do_something(&amp;i);
        }
    }
}
When you see this message it is always safe to reduce the variable scope 1 level.",style,0
StackOverflow_c,398,"{'file': 'post-36691088.c', 'line': '3', 'info': None}",variableScope,The scope of the variable &#039;byte&#039; can be reduced.,"The scope of the variable &#039;byte&#039; can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for &#039;i&#039; can be reduced:
void f(int x)
{
    int i = 0;
    if (x) {
        // it&#039;s safe to move &#039;int i = 0;&#039; here
        for (int n = 0; n &lt; 10; ++n) {
            // it is possible but not safe to move &#039;int i = 0;&#039; here
            do_something(&amp;i);
        }
    }
}
When you see this message it is always safe to reduce the variable scope 1 level.",style,0
StackOverflow_c,398,"{'file': 'post-56750328.c', 'line': '5', 'info': None}",variableScope,The scope of the variable &#039;haystack_len&#039; can be reduced.,"The scope of the variable &#039;haystack_len&#039; can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for &#039;i&#039; can be reduced:
void f(int x)
{
    int i = 0;
    if (x) {
        // it&#039;s safe to move &#039;int i = 0;&#039; here
        for (int n = 0; n &lt; 10; ++n) {
            // it is possible but not safe to move &#039;int i = 0;&#039; here
            do_something(&amp;i);
        }
    }
}
When you see this message it is always safe to reduce the variable scope 1 level.",style,0
StackOverflow_c,398,"{'file': 'post-14166964.c', 'line': '4', 'info': None}",variableScope,The scope of the variable &#039;tmp&#039; can be reduced.,"The scope of the variable &#039;tmp&#039; can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for &#039;i&#039; can be reduced:
void f(int x)
{
    int i = 0;
    if (x) {
        // it&#039;s safe to move &#039;int i = 0;&#039; here
        for (int n = 0; n &lt; 10; ++n) {
            // it is possible but not safe to move &#039;int i = 0;&#039; here
            do_something(&amp;i);
        }
    }
}
When you see this message it is always safe to reduce the variable scope 1 level.",style,0
StackOverflow_c,398,"{'file': 'post-16978220.c', 'line': '7', 'info': None}",variableScope,The scope of the variable &#039;n&#039; can be reduced.,"The scope of the variable &#039;n&#039; can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for &#039;i&#039; can be reduced:
void f(int x)
{
    int i = 0;
    if (x) {
        // it&#039;s safe to move &#039;int i = 0;&#039; here
        for (int n = 0; n &lt; 10; ++n) {
            // it is possible but not safe to move &#039;int i = 0;&#039; here
            do_something(&amp;i);
        }
    }
}
When you see this message it is always safe to reduce the variable scope 1 level.",style,0
StackOverflow_c,398,"{'file': 'post-41868368-2.c', 'line': '9', 'info': None}",variableScope,The scope of the variable &#039;num&#039; can be reduced.,"The scope of the variable &#039;num&#039; can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for &#039;i&#039; can be reduced:
void f(int x)
{
    int i = 0;
    if (x) {
        // it&#039;s safe to move &#039;int i = 0;&#039; here
        for (int n = 0; n &lt; 10; ++n) {
            // it is possible but not safe to move &#039;int i = 0;&#039; here
            do_something(&amp;i);
        }
    }
}
When you see this message it is always safe to reduce the variable scope 1 level.",style,0
StackOverflow_c,398,"{'file': 'post-49281947.c', 'line': '3', 'info': None}",variableScope,The scope of the variable &#039;value&#039; can be reduced.,"The scope of the variable &#039;value&#039; can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for &#039;i&#039; can be reduced:
void f(int x)
{
    int i = 0;
    if (x) {
        // it&#039;s safe to move &#039;int i = 0;&#039; here
        for (int n = 0; n &lt; 10; ++n) {
            // it is possible but not safe to move &#039;int i = 0;&#039; here
            do_something(&amp;i);
        }
    }
}
When you see this message it is always safe to reduce the variable scope 1 level.",style,0
StackOverflow_c,398,"{'file': 'post-19868780.c', 'line': '8', 'info': None}",variableScope,The scope of the variable &#039;myString&#039; can be reduced.,"The scope of the variable &#039;myString&#039; can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for &#039;i&#039; can be reduced:
void f(int x)
{
    int i = 0;
    if (x) {
        // it&#039;s safe to move &#039;int i = 0;&#039; here
        for (int n = 0; n &lt; 10; ++n) {
            // it is possible but not safe to move &#039;int i = 0;&#039; here
            do_something(&amp;i);
        }
    }
}
When you see this message it is always safe to reduce the variable scope 1 level.",style,0
StackOverflow_c,398,"{'file': 'post-56750328.c', 'line': '4', 'info': None}",variableScope,The scope of the variable &#039;repl_len&#039; can be reduced.,"The scope of the variable &#039;repl_len&#039; can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for &#039;i&#039; can be reduced:
void f(int x)
{
    int i = 0;
    if (x) {
        // it&#039;s safe to move &#039;int i = 0;&#039; here
        for (int n = 0; n &lt; 10; ++n) {
            // it is possible but not safe to move &#039;int i = 0;&#039; here
            do_something(&amp;i);
        }
    }
}
When you see this message it is always safe to reduce the variable scope 1 level.",style,0
StackOverflow_c,398,"{'file': 'post-27022738.c', 'line': '23', 'info': None}",variableScope,The scope of the variable &#039;totalDiff&#039; can be reduced.,"The scope of the variable &#039;totalDiff&#039; can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for &#039;i&#039; can be reduced:
void f(int x)
{
    int i = 0;
    if (x) {
        // it&#039;s safe to move &#039;int i = 0;&#039; here
        for (int n = 0; n &lt; 10; ++n) {
            // it is possible but not safe to move &#039;int i = 0;&#039; here
            do_something(&amp;i);
        }
    }
}
When you see this message it is always safe to reduce the variable scope 1 level.",style,0
StackOverflow_c,398,"{'file': 'post-14166964.c', 'line': '23', 'info': None}",variableScope,The scope of the variable &#039;r&#039; can be reduced.,"The scope of the variable &#039;r&#039; can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for &#039;i&#039; can be reduced:
void f(int x)
{
    int i = 0;
    if (x) {
        // it&#039;s safe to move &#039;int i = 0;&#039; here
        for (int n = 0; n &lt; 10; ++n) {
            // it is possible but not safe to move &#039;int i = 0;&#039; here
            do_something(&amp;i);
        }
    }
}
When you see this message it is always safe to reduce the variable scope 1 level.",style,0
StackOverflow_c,398,"{'file': 'post-53728861-2.c', 'line': '9', 'info': None}",variableScope,The scope of the variable &#039;n&#039; can be reduced.,"The scope of the variable &#039;n&#039; can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for &#039;i&#039; can be reduced:
void f(int x)
{
    int i = 0;
    if (x) {
        // it&#039;s safe to move &#039;int i = 0;&#039; here
        for (int n = 0; n &lt; 10; ++n) {
            // it is possible but not safe to move &#039;int i = 0;&#039; here
            do_something(&amp;i);
        }
    }
}
When you see this message it is always safe to reduce the variable scope 1 level.",style,0
StackOverflow_c,398,"{'file': 'post-20779191.c', 'line': '3', 'info': None}",variableScope,The scope of the variable &#039;b&#039; can be reduced.,"The scope of the variable &#039;b&#039; can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for &#039;i&#039; can be reduced:
void f(int x)
{
    int i = 0;
    if (x) {
        // it&#039;s safe to move &#039;int i = 0;&#039; here
        for (int n = 0; n &lt; 10; ++n) {
            // it is possible but not safe to move &#039;int i = 0;&#039; here
            do_something(&amp;i);
        }
    }
}
When you see this message it is always safe to reduce the variable scope 1 level.",style,0
StackOverflow_c,398,"{'file': 'post-40713161.c', 'line': '10', 'info': None}",variableScope,The scope of the variable &#039;value&#039; can be reduced.,"The scope of the variable &#039;value&#039; can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for &#039;i&#039; can be reduced:
void f(int x)
{
    int i = 0;
    if (x) {
        // it&#039;s safe to move &#039;int i = 0;&#039; here
        for (int n = 0; n &lt; 10; ++n) {
            // it is possible but not safe to move &#039;int i = 0;&#039; here
            do_something(&amp;i);
        }
    }
}
When you see this message it is always safe to reduce the variable scope 1 level.",style,0
StackOverflow_c,457,"{'file': 'post-30092615-2.c', 'line': '31', 'info': None}",uninitvar,Uninitialized variable: currSwitch,Uninitialized variable: currSwitch,error,0
StackOverflow_c,457,"{'file': 'post-26661151.c', 'line': '7', 'info': None}",uninitvar,Uninitialized variable: result,Uninitialized variable: result,error,0
StackOverflow_c,457,"{'file': 'post-30092615-2.c', 'line': '35', 'info': None}",uninitvar,Uninitialized variable: currSwitch,Uninitialized variable: currSwitch,error,0
StackOverflow_c,467,"{'file': 'post-27918518.c', 'line': '6', 'info': None}",sizeofwithsilentarraypointer,Using &#039;sizeof&#039; on array given as function argument returns size of a pointer.,"Using &#039;sizeof&#039; for array given as function argument returns the size of a pointer. It does not return the size of the whole array in bytes as might be expected. For example, this code:
     int f(char a[100]) {
         return sizeof(a);
     }
returns 4 (in 32-bit systems) or 8 (in 64-bit systems) instead of 100 (the size of the array in bytes).",warning,0
StackOverflow_c,467,"{'file': 'post-3497740-4.c', 'line': '5', 'info': None}",sizeofwithsilentarraypointer,Using &#039;sizeof&#039; on array given as function argument returns size of a pointer.,"Using &#039;sizeof&#039; for array given as function argument returns the size of a pointer. It does not return the size of the whole array in bytes as might be expected. For example, this code:
     int f(char a[100]) {
         return sizeof(a);
     }
returns 4 (in 32-bit systems) or 8 (in 64-bit systems) instead of 100 (the size of the array in bytes).",warning,0
StackOverflow_c,477,"{'file': 'post-21149578.c', 'line': '34', 'info': None}",strlwrCalled,Obsolete function &#039;strlwr&#039; called. It is recommended to use &#039;_strlwr&#039; or &#039;_strlwr_s&#039; instead.,Obsolete function &#039;strlwr&#039; called. It is recommended to use &#039;_strlwr&#039; or &#039;_strlwr_s&#039; instead.,style,0
StackOverflow_c,562,"{'file': 'post-39667998.c', 'line': '6', 'info': None}",returnDanglingLifetime,Returning pointer to local variable &#039;theArray&#039; that will be invalid when returning.,Returning pointer to local variable &#039;theArray&#039; that will be invalid when returning.,error,0
StackOverflow_c,570,"{'file': 'post-25174645.c', 'line': '19', 'info': 'Condition &#039;n==1&#039; is always false'}",knownConditionTrueFalse,Condition &#039;n==1&#039; is always false,Condition &#039;n==1&#039; is always false,style,0
StackOverflow_c,570,"{'file': 'post-16725027.c', 'line': '75', 'info': 'Condition &#039;img&#039; is always false'}",knownConditionTrueFalse,Condition &#039;img&#039; is always false,Condition &#039;img&#039; is always false,style,0
StackOverflow_c,595,"{'file': 'post-16537096.c', 'line': '58', 'info': None}",literalWithCharPtrCompare,String literal compared with variable &#039;inputString&#039;. Did you intend to use strcmp() instead?,String literal compared with variable &#039;inputString&#039;. Did you intend to use strcmp() instead?,warning,0
StackOverflow_c,595,"{'file': 'post-56772243.c', 'line': '28', 'info': None}",literalWithCharPtrCompare,String literal compared with variable &#039;message_id&#039;. Did you intend to use strcmp() instead?,String literal compared with variable &#039;message_id&#039;. Did you intend to use strcmp() instead?,warning,0
StackOverflow_c,595,"{'file': 'post-19893013.c', 'line': '42', 'info': None}",literalWithCharPtrCompare,String literal compared with variable &#039;inputString&#039;. Did you intend to use strcmp() instead?,String literal compared with variable &#039;inputString&#039;. Did you intend to use strcmp() instead?,warning,0
StackOverflow_c,595,"{'file': 'post-43455977-2.c', 'line': '19', 'info': None}",literalWithCharPtrCompare,String literal compared with variable &#039;buff&#039;. Did you intend to use strcmp() instead?,String literal compared with variable &#039;buff&#039;. Did you intend to use strcmp() instead?,warning,0
StackOverflow_c,595,"{'file': 'post-33453961.c', 'line': '45', 'info': None}",literalWithCharPtrCompare,String literal compared with variable &#039;pm&#039;. Did you intend to use strcmp() instead?,String literal compared with variable &#039;pm&#039;. Did you intend to use strcmp() instead?,warning,0
StackOverflow_c,628,"{'file': 'post-22235592.c', 'line': '12', 'info': None}",sprintfOverlappingData,Undefined behavior: Variable &#039;buffer&#039; is used as parameter and destination in sprintf().,"The variable &#039;buffer&#039; is used both as a parameter and as destination in sprintf(). The origin and destination buffers overlap. Quote from glibc (C-library) documentation (http://www.gnu.org/software/libc/manual/html_mono/libc.html#Formatted-Output-Functions): &quot;If copying takes place between objects that overlap as a result of a call to sprintf() or snprintf(), the results are undefined.&quot;",error,0
StackOverflow_c,686,"{'file': 'post-27918518.c', 'line': '6', 'info': None}",invalidPrintfArgType_sint,%ld in format string (no. 3) requires &#039;long&#039; but the argument type is &#039;size_t {aka unsigned long}&#039;.,%ld in format string (no. 3) requires &#039;long&#039; but the argument type is &#039;size_t {aka unsigned long}&#039;.,portability,0
StackOverflow_c,686,"{'file': 'post-27918518.c', 'line': '6', 'info': None}",invalidPrintfArgType_sint,%ld in format string (no. 1) requires &#039;long&#039; but the argument type is &#039;size_t {aka unsigned long}&#039;.,%ld in format string (no. 1) requires &#039;long&#039; but the argument type is &#039;size_t {aka unsigned long}&#039;.,portability,0
StackOverflow_c,686,"{'file': 'post-36190693.c', 'line': '10', 'info': None}",invalidPrintfArgType_sint,%ld in format string (no. 1) requires &#039;long&#039; but the argument type is &#039;signed long long&#039;.,%ld in format string (no. 1) requires &#039;long&#039; but the argument type is &#039;signed long long&#039;.,warning,0
StackOverflow_c,686,"{'file': 'post-36190693.c', 'line': '8', 'info': None}",invalidPrintfArgType_sint,%ld in format string (no. 1) requires &#039;long&#039; but the argument type is &#039;signed long long&#039;.,%ld in format string (no. 1) requires &#039;long&#039; but the argument type is &#039;signed long long&#039;.,warning,0
StackOverflow_c,758,"{'file': 'post-29460225.c', 'line': '8', 'info': None}",shiftTooManyBits,Shifting 32-bit value by 40 bits is undefined behaviour,Shifting 32-bit value by 40 bits is undefined behaviour,error,0
StackOverflow_c,758,"{'file': 'post-29460225.c', 'line': '6', 'info': None}",shiftTooManyBits,Shifting 32-bit value by 40 bits is undefined behaviour,Shifting 32-bit value by 40 bits is undefined behaviour,error,0
StackOverflow_c,768,"{'file': 'post-22643927.c', 'line': '89', 'info': None}",unknownEvaluationOrder,Expression &#039;p2score=p2score++&#039; depends on order of evaluation of side effects,Expression &#039;p2score=p2score++&#039; depends on order of evaluation of side effects,error,0
StackOverflow_c,768,"{'file': 'post-22643927.c', 'line': '76', 'info': None}",unknownEvaluationOrder,Expression &#039;p1score=p1score++&#039; depends on order of evaluation of side effects,Expression &#039;p1score=p1score++&#039; depends on order of evaluation of side effects,error,0
StackOverflow_c,783,"{'file': 'post-33570151.c', 'line': '4', 'info': None}",clarifyStatement,In expression like &#039;*A++&#039; the result of &#039;*&#039; is unused. Did you intend to write &#039;(*A)++;&#039;?,"A statement like &#039;*A++;&#039; might not do what you intended. Postfix &#039;operator++&#039; is executed before &#039;operator*&#039;. Thus, the dereference is meaningless. Did you intend to write &#039;(*A)++;&#039;?",warning,0
StackOverflow_cpp,190,"{'file': 'post-40451154.cpp', 'line': '5', 'info': None}",integerOverflow,Signed integer overflow for expression &#039;1&lt;&lt;31&#039;.,Signed integer overflow for expression &#039;1&lt;&lt;31&#039;.,error,0
StackOverflow_cpp,398,"{'file': 'post-21467525-2.cpp', 'line': '37', 'info': None}",assertWithSideEffect,Assert statement calls a function which may have desired side effects: &#039;binding&#039;.,"Non-pure function: &#039;binding&#039; is called inside assert statement. Assert statements are removed from release builds so the code inside assert statement is not executed. If the code is needed also in release builds, this is a bug.",warning,0
StackOverflow_cpp,398,"{'file': 'post-21467525-2.cpp', 'line': '36', 'info': None}",assertWithSideEffect,Assert statement calls a function which may have desired side effects: &#039;pin&#039;.,"Non-pure function: &#039;pin&#039; is called inside assert statement. Assert statements are removed from release builds so the code inside assert statement is not executed. If the code is needed also in release builds, this is a bug.",warning,0
StackOverflow_cpp,398,"{'file': 'post-39855376.cpp', 'line': '36', 'info': None}",catchExceptionByValue,Exception should be caught by reference.,The exception is caught by value. It could be caught as a (const) reference which is usually recommended in C++.,style,0
StackOverflow_cpp,398,"{'file': 'post-56085530.cpp', 'line': '20', 'info': None}",catchExceptionByValue,Exception should be caught by reference.,The exception is caught by value. It could be caught as a (const) reference which is usually recommended in C++.,style,0
StackOverflow_cpp,398,"{'file': 'post-39841866.cpp', 'line': '12', 'info': None}",catchExceptionByValue,Exception should be caught by reference.,The exception is caught by value. It could be caught as a (const) reference which is usually recommended in C++.,style,0
StackOverflow_cpp,398,"{'file': 'post-40623487.cpp', 'line': '19', 'info': None}",catchExceptionByValue,Exception should be caught by reference.,The exception is caught by value. It could be caught as a (const) reference which is usually recommended in C++.,style,0
StackOverflow_cpp,398,"{'file': 'post-36270201.cpp', 'line': '5', 'info': None}",constParameter,Parameter &#039;t&#039; can be declared with const,Parameter &#039;t&#039; can be declared with const,style,0
StackOverflow_cpp,398,"{'file': 'post-54167315.cpp', 'line': '186', 'info': None}",constParameter,Parameter &#039;elem&#039; can be declared with const,Parameter &#039;elem&#039; can be declared with const,style,0
StackOverflow_cpp,398,"{'file': 'post-37673354-2.cpp', 'line': '5', 'info': None}",constParameter,Parameter &#039;root&#039; can be declared with const,Parameter &#039;root&#039; can be declared with const,style,0
StackOverflow_cpp,398,"{'file': 'post-48549454.cpp', 'line': '44', 'info': None}",constVariable,Variable &#039;handlers&#039; can be declared with const,Variable &#039;handlers&#039; can be declared with const,style,0
StackOverflow_cpp,398,"{'file': 'post-34812896.cpp', 'line': '8', 'info': None}",noConstructor,The class &#039;A&#039; does not have a constructor although it has private member variables.,The class &#039;A&#039; does not have a constructor although it has private member variables. Member variables of builtin types are left uninitialized when the class is instantiated. That may cause bugs or undefined behavior.,style,0
StackOverflow_cpp,398,"{'file': 'post-27192363.cpp', 'line': '2', 'info': None}",noConstructor,The class &#039;LinkedList&#039; does not have a constructor although it has private member variables.,The class &#039;LinkedList&#039; does not have a constructor although it has private member variables. Member variables of builtin types are left uninitialized when the class is instantiated. That may cause bugs or undefined behavior.,style,0
StackOverflow_cpp,398,"{'file': 'post-34682045.cpp', 'line': '3', 'info': None}",noConstructor,The class &#039;Derived&#039; does not have a constructor although it has private member variables.,The class &#039;Derived&#039; does not have a constructor although it has private member variables. Member variables of builtin types are left uninitialized when the class is instantiated. That may cause bugs or undefined behavior.,style,0
StackOverflow_cpp,398,"{'file': 'post-19195767.cpp', 'line': '1', 'info': None}",noConstructor,The class &#039;Foo&#039; does not have a constructor although it has private member variables.,The class &#039;Foo&#039; does not have a constructor although it has private member variables. Member variables of builtin types are left uninitialized when the class is instantiated. That may cause bugs or undefined behavior.,style,0
StackOverflow_cpp,398,"{'file': 'post-22135948.cpp', 'line': '1', 'info': None}",noConstructor,The class &#039;Test&#039; does not have a constructor although it has private member variables.,The class &#039;Test&#039; does not have a constructor although it has private member variables. Member variables of builtin types are left uninitialized when the class is instantiated. That may cause bugs or undefined behavior.,style,0
StackOverflow_cpp,398,"{'file': 'post-21506507.cpp', 'line': '1', 'info': None}",noConstructor,The class &#039;output_control&#039; does not have a constructor although it has private member variables.,The class &#039;output_control&#039; does not have a constructor although it has private member variables. Member variables of builtin types are left uninitialized when the class is instantiated. That may cause bugs or undefined behavior.,style,0
StackOverflow_cpp,398,"{'file': 'post-13493939.cpp', 'line': '6', 'info': None}",noConstructor,The class &#039;MPL3115A2&#039; does not have a constructor although it has private member variables.,The class &#039;MPL3115A2&#039; does not have a constructor although it has private member variables. Member variables of builtin types are left uninitialized when the class is instantiated. That may cause bugs or undefined behavior.,style,0
StackOverflow_cpp,398,"{'file': 'post-22138528.cpp', 'line': '1', 'info': None}",noConstructor,The class &#039;Test&#039; does not have a constructor although it has private member variables.,The class &#039;Test&#039; does not have a constructor although it has private member variables. Member variables of builtin types are left uninitialized when the class is instantiated. That may cause bugs or undefined behavior.,style,0
StackOverflow_cpp,398,"{'file': 'post-41430662.cpp', 'line': '90', 'info': None}",noCopyConstructor,Class &#039;StateFactory&#039; does not have a copy constructor which is recommended since it has dynamic memory/resource allocation(s).,Class &#039;StateFactory&#039; does not have a copy constructor which is recommended since it has dynamic memory/resource allocation(s).,warning,0
StackOverflow_cpp,398,"{'file': 'post-50203306.cpp', 'line': '17', 'info': None}",noExplicitConstructor,Class &#039;CDScreen&#039; has a constructor with 1 argument that is not explicit.,Class &#039;CDScreen&#039; has a constructor with 1 argument that is not explicit. Such constructors should in general be explicit for type safety reasons. Using the explicit keyword in the constructor means some mistakes when using the class can be avoided.,style,0
StackOverflow_cpp,398,"{'file': 'post-34503416.cpp', 'line': '7', 'info': None}",noExplicitConstructor,Class &#039;ledControler&#039; has a constructor with 1 argument that is not explicit.,Class &#039;ledControler&#039; has a constructor with 1 argument that is not explicit. Such constructors should in general be explicit for type safety reasons. Using the explicit keyword in the constructor means some mistakes when using the class can be avoided.,style,0
StackOverflow_cpp,398,"{'file': 'post-25344516.cpp', 'line': '16', 'info': None}",noExplicitConstructor,Class &#039;Scenario&#039; has a constructor with 1 argument that is not explicit.,Class &#039;Scenario&#039; has a constructor with 1 argument that is not explicit. Such constructors should in general be explicit for type safety reasons. Using the explicit keyword in the constructor means some mistakes when using the class can be avoided.,style,0
StackOverflow_cpp,398,"{'file': 'post-55563092.cpp', 'line': '12', 'info': None}",noExplicitConstructor,Class &#039;temperaturaPOO&#039; has a constructor with 1 argument that is not explicit.,Class &#039;temperaturaPOO&#039; has a constructor with 1 argument that is not explicit. Such constructors should in general be explicit for type safety reasons. Using the explicit keyword in the constructor means some mistakes when using the class can be avoided.,style,0
StackOverflow_cpp,398,"{'file': 'post-37425426.cpp', 'line': '11', 'info': None}",noExplicitConstructor,Class &#039;NECIRrcv&#039; has a constructor with 1 argument that is not explicit.,Class &#039;NECIRrcv&#039; has a constructor with 1 argument that is not explicit. Such constructors should in general be explicit for type safety reasons. Using the explicit keyword in the constructor means some mistakes when using the class can be avoided.,style,0
StackOverflow_cpp,398,"{'file': 'post-43418731.cpp', 'line': '6', 'info': None}",noExplicitConstructor,Class &#039;hexset&#039; has a constructor with 1 argument that is not explicit.,Class &#039;hexset&#039; has a constructor with 1 argument that is not explicit. Such constructors should in general be explicit for type safety reasons. Using the explicit keyword in the constructor means some mistakes when using the class can be avoided.,style,0
StackOverflow_cpp,398,"{'file': 'post-48557412.cpp', 'line': '48', 'info': None}",noExplicitConstructor,Class &#039;clock_observable&#039; has a constructor with 1 argument that is not explicit.,Class &#039;clock_observable&#039; has a constructor with 1 argument that is not explicit. Such constructors should in general be explicit for type safety reasons. Using the explicit keyword in the constructor means some mistakes when using the class can be avoided.,style,0
StackOverflow_cpp,398,"{'file': 'post-36270201.cpp', 'line': '6', 'info': None}",noExplicitConstructor,Class &#039;TempController&#039; has a constructor with 1 argument that is not explicit.,Class &#039;TempController&#039; has a constructor with 1 argument that is not explicit. Such constructors should in general be explicit for type safety reasons. Using the explicit keyword in the constructor means some mistakes when using the class can be avoided.,style,0
StackOverflow_cpp,398,"{'file': 'post-36744053.cpp', 'line': '3', 'info': None}",noExplicitConstructor,Class &#039;web&#039; has a constructor with 1 argument that is not explicit.,Class &#039;web&#039; has a constructor with 1 argument that is not explicit. Such constructors should in general be explicit for type safety reasons. Using the explicit keyword in the constructor means some mistakes when using the class can be avoided.,style,0
StackOverflow_cpp,398,"{'file': 'post-48566767.cpp', 'line': '83', 'info': None}",noExplicitConstructor,Class &#039;account_observable&#039; has a constructor with 1 argument that is not explicit.,Class &#039;account_observable&#039; has a constructor with 1 argument that is not explicit. Such constructors should in general be explicit for type safety reasons. Using the explicit keyword in the constructor means some mistakes when using the class can be avoided.,style,0
StackOverflow_cpp,398,"{'file': 'post-18415021.cpp', 'line': '9', 'info': None}",noExplicitConstructor,Class &#039;LinkedListItem &lt; string &gt;&#039; has a constructor with 1 argument that is not explicit.,Class &#039;LinkedListItem &lt; string &gt;&#039; has a constructor with 1 argument that is not explicit. Such constructors should in general be explicit for type safety reasons. Using the explicit keyword in the constructor means some mistakes when using the class can be avoided.,style,0
StackOverflow_cpp,398,"{'file': 'post-43789817.cpp', 'line': '7', 'info': None}",noExplicitConstructor,Class &#039;Shutter&#039; has a constructor with 1 argument that is not explicit.,Class &#039;Shutter&#039; has a constructor with 1 argument that is not explicit. Such constructors should in general be explicit for type safety reasons. Using the explicit keyword in the constructor means some mistakes when using the class can be avoided.,style,0
StackOverflow_cpp,398,"{'file': 'post-28825798.cpp', 'line': '5', 'info': None}",noExplicitConstructor,Struct &#039;fstring&#039; has a constructor with 1 argument that is not explicit.,Struct &#039;fstring&#039; has a constructor with 1 argument that is not explicit. Such constructors should in general be explicit for type safety reasons. Using the explicit keyword in the constructor means some mistakes when using the class can be avoided.,style,0
StackOverflow_cpp,398,"{'file': 'post-48566767.cpp', 'line': '112', 'info': None}",noExplicitConstructor,Class &#039;temperature_observable&#039; has a constructor with 1 argument that is not explicit.,Class &#039;temperature_observable&#039; has a constructor with 1 argument that is not explicit. Such constructors should in general be explicit for type safety reasons. Using the explicit keyword in the constructor means some mistakes when using the class can be avoided.,style,0
StackOverflow_cpp,398,"{'file': 'post-15599741.cpp', 'line': '7', 'info': None}",noExplicitConstructor,Class &#039;FunctionClass&#039; has a constructor with 1 argument that is not explicit.,Class &#039;FunctionClass&#039; has a constructor with 1 argument that is not explicit. Such constructors should in general be explicit for type safety reasons. Using the explicit keyword in the constructor means some mistakes when using the class can be avoided.,style,0
StackOverflow_cpp,398,"{'file': 'post-25219783.cpp', 'line': '8', 'info': None}",noExplicitConstructor,Class &#039;Foo&#039; has a constructor with 1 argument that is not explicit.,Class &#039;Foo&#039; has a constructor with 1 argument that is not explicit. Such constructors should in general be explicit for type safety reasons. Using the explicit keyword in the constructor means some mistakes when using the class can be avoided.,style,0
StackOverflow_cpp,398,"{'file': 'post-47475409.cpp', 'line': '14', 'info': None}",noExplicitConstructor,Class &#039;AM_2301&#039; has a constructor with 1 argument that is not explicit.,Class &#039;AM_2301&#039; has a constructor with 1 argument that is not explicit. Such constructors should in general be explicit for type safety reasons. Using the explicit keyword in the constructor means some mistakes when using the class can be avoided.,style,0
